conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/05a06850-d465-481e-9d68-792d4ad1da3e,3311,obchodník s devizovými swapy/obchodnice s devizovými swapy,"obchodník s devizovými swapy
obchodnice s devizovými swapy",
Occupation,http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,3115,technik v leteckém a kosmickém průmyslu/technička v leteckém a kosmickém průmyslu,"technik v leteckém a kosmickém průmyslu
technička v leteckém a kosmickém průmyslu",
Occupation,http://data.europa.eu/esco/occupation/05ae3e87-36ad-428f-a086-8a2ed458db3b,8172,obsluha stolní pily,obsluha stolní kotoučové pily,
Occupation,http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,3123,stavební dozor mostních staveb,,
Occupation,http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,7112,zedník/zednice,"pracovník provádějící zednické práce
zedník
pracovnice provádějící zednické práce
zednice",
Occupation,http://data.europa.eu/esco/occupation/05f6eaeb-b285-46bd-a44a-225bd429e329,7511,bourač masa/bouračka masa,"vykosťovač
vykosťovači
vykosťovačka - kráječka
vykosťovač - kráječ
vykosťovačka masa
vykosťovač masa
vykosťovačka",
Occupation,http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,2632,kriminolog/kriminoložka,"kriminoložka
kriminolog",
Occupation,http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,3521,operátor videoprojekcí/operátorka videoprojekcí,"operátor videoprojekcí
operátorka videoprojekcí",
Occupation,http://data.europa.eu/esco/occupation/062d666b-8b5f-4ff2-9047-113831eb3e9f,5223,prodavač v prodejně ryb a mořských plodů/prodavačka v prodejně ryb a mořských plodů,"prodavač ryb a mořských plodů
prodavač mořských plodů
prodavačka mořských plodů
prodavačka v prodejně ryb a mořských plodů
prodavač ryb
prodavač v prodejně ryb a mořských plodů
prodavačka ryb
prodavačka ryb a mořských plodů",
Occupation,http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,1322,vedoucí produkce ropy a zemního plynu,,
Occupation,http://data.europa.eu/esco/occupation/06351e17-67c4-44bc-adf7-64b73f92c3b5,3117,hutní technik/hutní technička,"hutní technik
hutní technička",
Occupation,http://data.europa.eu/esco/occupation/06461fc3-1274-40a1-9322-dfc2753f5eea,8151,technik výroby přízí/technička výroby přízí,"přadlák
technik spřádání textilních vláken
operátorka spřádacího procesu
technička výroby přízí
technička spřádání textilních vláken
přadlena
technik výroby přízí
operátor spřádacího procesu",
Occupation,http://data.europa.eu/esco/occupation/0663d464-f139-4554-ae87-97aa6c4dad77,7122,pokladač podlahových krytin/pokladačka podlahových krytin,"pokladačka podlahových krytin
podlahářka
pokladač podlahových krytin
podlahář",
Occupation,http://data.europa.eu/esco/occupation/0663da10-e42c-41e8-992c-07d00ac97bea,3119,technik pro kontrolu kvality textilií/technička pro kontrolu kvality textilií,"technik pro kontrolu kvality textilií
technička pro kontrolu kvality textilií",
Occupation,http://data.europa.eu/esco/occupation/066a9d8f-3948-409c-a3cf-ed8ed37cfe22,7516,pracovník zpracování tabáku/pracovnice zpracování tabáku,"pracovnice sušírny tabáku
pracovník konzervace tabáku
pracovníci konzervace tabáku
pracovnice konzervace tabáku
pracovník sušírny tabáku",
Occupation,http://data.europa.eu/esco/occupation/066fe11d-10e4-4fec-bd27-3e78797500b9,8122,smaltér/smaltérka,"smaltér
smaltérka",
Occupation,http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,2423,specialista náboru pracovních sil/specialistka náboru pracovních sil,"náborářka
náborář
specialista náboru pracovních sil
specialistka náboru pracovních sil",
