conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/06f89f2c-c6e9-40c5-a4a5-0e34d5fbc184,2163,Designer de calçado,"Designer gráfico para a indústria do calçado
Designer gráfica para a indústria do calçado",
Occupation,http://data.europa.eu/esco/occupation/070e94a8-a933-4557-9b95-fefe7f4f1763,2423,Gestor do Serviço Público de Emprego/Gestora do Serviço Público de Emprego,"Gestora do Serviço Público de Emprego
Gestor do Serviço Público de Emprego",
Occupation,http://data.europa.eu/esco/occupation/072279cf-ed39-47e7-af23-ee6df571eb24,7532,Modelista de vestuário,,
Occupation,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,1112,Gestor da administração pública/Gestora da administração pública,"Administrador público
Funcionária pública
Funcionário público
Administradora da função pública
Administrador da função pública
Gestor da administração pública
Administradora pública
Gestora da administração pública",
Occupation,http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7,3312,Analista de crédito,,
Occupation,http://data.europa.eu/esco/occupation/0763c810-8ac6-4e39-867d-780a11af26e0,3123,Supervisor de canalização/Supervisora de canalização,"Supervisor de canalização
Supervisora de canalização",
Occupation,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,2413,Analista de títulos,,
Occupation,http://data.europa.eu/esco/occupation/07b91f36-8272-493a-8e1c-5625e77efe68,2653,Bailarino/Bailarina,"Bailarina
Bailarino",
Occupation,http://data.europa.eu/esco/occupation/07ba3429-cccd-435b-a7d0-c02ba962bbd9,7536,Fabricante de calçado por medida/Fabricante de calçado por medida,,
Occupation,http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612,Juiz/Juíza,"Juiz
Juíza",
Occupation,http://data.europa.eu/esco/occupation/07c2287f-3caa-4128-b7c8-59801084d931,2163,Criador de marionetas/Criadora de marionetas,"Criadora de marionetas
Criador de marionetas",
Occupation,http://data.europa.eu/esco/occupation/07d4a2fa-e278-4f32-8cf9-9c01fc660369,7322,Operador flexográfico/Operadora flexográfica,"Impressor flexográfico
Operador flexográfico
Impressora flexográfica
Operadora flexográfica",
Occupation,http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212,2511,Engenheiro de integração/Engenheira de integração,"Engenheira de integração de TIC
Engenheira de integração de software
Engenheira de integração de tecnologias de informação e comunicação
Engenheiro de integração de sistemas
Engenheira de integração tecnológica
Engenheiro de integração tecnológica
Engenheiro de integração de software
Engenheiro de integração de tecnologias de informação e comunicação
Engenheira de integração de sistemas
Engenheiro de integração de TIC",
Occupation,http://data.europa.eu/esco/occupation/0809ea8a-4f77-4351-a7f1-b9a7b99b6c0b,2112,Meteorologista previsor/Meteorologista previsora,"Meteorologista previsora
Observadora meteorológica
Observador meteorológico
Meteorologista previsor",
Occupation,http://data.europa.eu/esco/occupation/080bce18-066b-4431-90ed-e07608f73fe0,2659,Artista urbano/Artista urbana,"Artista urbano
Artista urbana",
Occupation,http://data.europa.eu/esco/occupation/080fc550-b7ca-4576-aaf5-06fffbede994,1431,Gerente de spa,"Diretora de spa
Diretora de estabelecimento termal
Gerente de estabelecimento termal
Diretor de spa
Diretor de estabelecimento termal",
Occupation,http://data.europa.eu/esco/occupation/082c234c-0dda-490a-b5af-757c3e48da90,3421,Atleta profissional,,
Occupation,http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,2250,Veterinário especialista/Veterinária especialista,"Veterinário de animais de laboratório
Dermatologista veterinário
Dentista veterinário
Veterinária de vida selvagem
Veterinário de medicina comportamental animal
Veterinário de pequenos mamíferos
Dermatologista veterinária
Oftalmologista veterinária
Parasitólogo veterinário
Veterinária de medicina veterinária zoológica
Patologista veterinário
Veterinária especialista
Veterinária de pequenos ruminantes
Veterinária de animais de laboratório
Veterinário de saúde bovina
Microbiólogo veterinário
Veterinário de medicina veterinária zoológica
Veterinária de saúde bovina
Oftalmologista veterinário
Neurologista veterinário
Nutricionista comparativo veterinário
Veterinário especializado em medicina interna de animais de companhia
Veterinária de medicina comportamental animal
Veterinária de pequenos mamíferos
Cientista veterinária especializada em aves de capoeira
Teriogenólogo veterinário
Patologista veterinária
Veterinário de animais aquáticos
Anestesiologista veterinária
Oncologista veterinário
Parasitóloga veterinária
Veterinária de medicina desportiva e reabilitação
Farmacologista e toxicóloga veterinária
Veterinário de vida selvagem
Emergencista veterinário
Anestesiologista veterinário
Nutricionista comparativa veterinária
Teriogenóloga veterinária
Veterinária de medicina interna equina
Veterinário de saúde porcina
Neurologista veterinária
Veterinário de medicina interna equina
Farmacologista e toxicólogo veterinário
Veterinária de animais aquáticos
Cientista veterinário especializado em aves de capoeira
Patologista clínico veterinário
Patologista clínica veterinária
Cardiologista veterinária
Veterinário de pequenos ruminantes
Veterinária de imagiologia
Veterinário de medicina desportiva e reabilitação
Veterinária de saúde porcina
Oncologista veterinária
Microbióloga veterinária
Veterinário de imagiologia
Cardiologista veterinário
Dentista veterinária
Emergencista veterinária
Veterinário especialista
Veterinária especializada em medicina interna de animais de companhia",
Occupation,http://data.europa.eu/esco/occupation/08edf4c5-3551-4690-9d09-f9b8b9194c90,3435,Operador de varas motorizadas/Operadora de varas motorizadas,"Operador de varas motorizadas
Operadora de varas motorizadas",
