conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/9a2147aa-a72f-4f83-8653-c3f50d4e1e73,2643,tolmač/tolmačka znakovnega jezika,"tolmač znakovnega jezika
asistent za komunikacijo v znakovnem jeziku
tolmačka slovenskega znakovnega jezika
tolmačka znakovnega jezika
asistentka za komunikacijo v znakovnem jeziku
tolmač slovenskega znakovnega jezika",
Occupation,http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,2351,koordinator/koordinatorka za posebne potrebe,"koordinator za posebne potrebe
koordinatorka za posebne potrebe",
Occupation,http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318,4312,zavarovalni asistent/zavarovalna asistentka,"zavarovalni asistent
referentka za zavarovalništvo
uradnik za zavarovalništvo
uradnica za zavarovalništvo
zavarovalna asistentka
referent za zavarovalništvo",
Occupation,http://data.europa.eu/esco/occupation/9a4ba556-e72b-49c2-834c-d6a03a2fc906,3153,pilot/pilotka letala,"pilot letala
pilotka letala",
Occupation,http://data.europa.eu/esco/occupation/9a6d8a84-a8a9-4c9b-9ead-59a710e93759,2320,učitelj/učiteljica poslovanja in trženja v poklicnem izobraževanju,"učitelj poslovanja in marketinga v poklicnem izobraževanju
učiteljica poslovanja in trženja v poklicnem izobraževanju
učitelj poslovanja in trženja v poklicnem izobraževanju",
Occupation,http://data.europa.eu/esco/occupation/9a7e780a-b778-4a5a-b4eb-309d394d313d,2310,predavatelj/predavateljica književnosti na univerzi,"predavatelj književnosti na univerzi
predavateljica književnosti na univerzi",
Occupation,http://data.europa.eu/esco/occupation/9a903a4a-282d-4724-a7de-1918b41d2965,7543,kontrolor/kontrolorka v proizvodnji motornih vozil,"kontrolorka v proizvodnji motornih vozil
kontrolor v proizvodnji motornih vozil",
Occupation,http://data.europa.eu/esco/occupation/9a99a5fe-875d-49b2-9b53-cc1b73be1659,4221,prodajalec/prodajalka železniških vozovnic,"referent za prodajo železniških vozovnic
prodajalka v prodajno-informacijskem centru
prodajalka železniških vozovnic
referentka za prodajo železniških vozovnic
prodajalec v prodajno-informacijskem centru
prodajalec železniških vozovnic",
Occupation,http://data.europa.eu/esco/occupation/9aa2115d-83cb-4db1-af1d-b426c87c2393,2635,socialni delavec/socialna delavka v kazenskem pravosodju,"socialni delavec za obravnavo storilcev kaznivih dejanj
socialni delavec v kazenskem pravosodju
socialna delavka za obravnavo storilcev kaznivih dejanj
socialna delavka v kazenskem pravosodju",
Occupation,http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389,3113,tehnik/tehnica za elektrotehniko,"tehnica za elektrotehniko
tehnik za elektrotehniko",
Occupation,http://data.europa.eu/esco/occupation/9ab02537-920a-4549-9711-fd999fd40c28,9623,oskrbovalec/oskrbovalka prodajnih avtomatov,"oskrbovalka prodajnih avtomatov
oskrbovalec prodajnih avtomatov",
Occupation,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa,4415,referent/referentka za dokumentacijo,"dokumentacijski uradnik
referentka za dokumentacijo
fotokopistka
referent za dokumentacijo
dokumentacijska uradnica
arhivska uradnica
arhivski uradnik
fotokopist",
Occupation,http://data.europa.eu/esco/occupation/9ab80ce6-504f-474f-bb91-98163e9d45fd,5120,dietni kuhar/dietna kuharica,"dietni kuhar
dietna kuharica",
Occupation,http://data.europa.eu/esco/occupation/9ac10bde-93a0-4570-afc2-e2b6cf46d8d2,3435,osvetljevalec/osvetljevalka,"tehnik za razsvetljavo
osvetljevalec
lučkarica
lučkar
osvetljevalka
tehnica za razsvetljavo",
Occupation,http://data.europa.eu/esco/occupation/9ae8251e-cb8e-4324-9d77-d967d43e6b46,8160,delavec/delavka na stroju za prečiščevanje maščob,"delavka na stroju za čiščenje maščob
prečiščevalka maščob
delavec na stroju za prečiščevanje maščob
prečiščevalec maščob
delavka na stroju za prečiščevanje maščob
delavec na stroju za čiščenje maščob",
Occupation,http://data.europa.eu/esco/occupation/9aeefea6-11c3-4479-b703-902ee84787d7,8160,upravljavec/upravljavka predelave mleka,"kontrolor predelave mleka
upravljavec predelave mleka
kontrolorka predelave mleka
nadzornica predelave mleka
nadzornik predelave mleka
upravljavka predelave mleka",
Occupation,http://data.europa.eu/esco/occupation/9af5fd79-d76e-4343-bc13-ff2d172aec62,5241,maneken/manekenka,"maneken
modni model
manekenka",
Occupation,http://data.europa.eu/esco/occupation/9af8907f-56a7-4170-83b1-3c6ba0997cfa,2165,geoinformacijski tehnolog/geoinformacijska tehnologinja,"geoinformacijski tehnolog
geoinformacijska tehnologinja",
Occupation,http://data.europa.eu/esco/occupation/9b35eab1-2adc-4057-a620-181862656a19,4221,turistični informator/turistična informatorka,"posrednik informacij za goste
turistični informator
turistična informatorka
posrednica turističnih informacij
posrednik turističnih informacij
posrednica informacij za goste",
Occupation,http://data.europa.eu/esco/occupation/9b3c6dd8-4d3b-4a12-8bb8-55bb2e92c3a6,3323,nabavnik/nabavnica scenske opreme,"nabavnica scenske opreme
nabavni referent za scensko opremo
nabavnik scenske opreme",
Occupation,http://data.europa.eu/esco/occupation/9b51a2d2-999a-43a6-a814-63dd30a585fa,2351,šolski inšpektor/šolska inšpektorica,"šolska inšpektorica
šolski inšpektor",
Occupation,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,2212,zdravnik specialist/zdravnica specialistka,"zdravnica specialistka
zdravnik specialist",
