conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/e027434f-8aa4-4d87-a070-b1d5c57749e6,2113,parfümfejlesztő kémikus,"parfümfejlesztő kémikus
alkalmazásmérnök
parfümkémikus
kozmetikumfejlesztő vegyész
illatkémikus
kozmetikumfejlesztő kémikus
készítményfejlesztési vegyész
termékszakértő
kozmetikaitermék-fejlesztő
parfümvegyész
illatvegyész
parfümkészítő
parfümfejlesztő
parfümfejlesztő vegyész
kozmetikai kémikus
parfüm- és kozmetikumkészítő
készítményfejlesztési mérnök
készítményfejlesztési kémikus",
Occupation,http://data.europa.eu/esco/occupation/e02d7c8a-1e38-4a67-a6e1-f580e550238f,5223,zene- és videobolti eladó,"zenebolti eladó
hangszerbolti eladó
lemezbolti eladó
videoszaküzleti eladó",
Occupation,http://data.europa.eu/esco/occupation/e0433bbb-8a93-4ab4-ac7a-84ccc1a04637,1324,italdisztribúciós vezető,"ital ellátásilánc-vezető
ital logisztikai tervező
ellátási és elosztási tevékenységet folytató részegység vezetője
ital logisztikai igazgató
ital logisztikai vezető
italforgalmazási igazgató",
Occupation,http://data.europa.eu/esco/occupation/e047b8f5-9491-4da2-8816-7aa37ad2370d,2149,szabadalmi mérnök,,
Occupation,http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a,1324,mezőgazdasági gép és berendezés disztribúciós vezető,"mezőgazdasági gép logisztikai igazgató
mezőgazdasági gép és berendezés logisztikai vezető
mezőgazdasági gép és berendezés ellátásilánc-vezető
mezőgazdaságigép-disztribúciós vezető
mezőgazdasági gép logisztikai tervező",
Occupation,http://data.europa.eu/esco/occupation/e0628770-57f0-4cf2-952e-5b16547db8c1,6221,tenyésztési akvakultúra-technikus,"halgazdaság haltenyésztési technikusa
haltermelő telep haltenyésztési technikusa
haltenyésztési technikus
haltenyésztő
akvakultúra-technikus
halász",
Occupation,http://data.europa.eu/esco/occupation/e0904e3f-d3e7-4313-8ff9-3facf9fce70d,3324,ital-nagykereskedő,"ital-nagykereskedelmi asszisztens
ital-nagykereskedelmi üzletkötő
ital-nagykereskedelmi ügynök
ital-nagykereskedelmi ügyintéző
ital-nagykereskedelmi beszerző
italokra szakosodott B2B értékesítési tanácsadó
italokra szakosodott B2B kereskedő
ital-nagykereskedelmi gyakornok",
Occupation,http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,8160,kakaóbabőrlő kezelője,"kakaóbabőrlő gép kezeléséért felelős szakember
kakaóbabőrlő
kakaóbabőrlő gép kezelője
kakaóbab őrléséért felelős dolgozó",
Occupation,http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,2523,IKT hálózati mérnök,"számítógép-hálózati üzemeltető
számítógép-hálózati szakmérnök
IKT hálózatmérnök
hálózati mérnök
számítógép-hálózati elemző",
Occupation,http://data.europa.eu/esco/occupation/e0c5e005-6303-4d5a-9125-a7f86ed1c4df,8160,kakaómasszát készítő őrlőgép kezelője,"kakaómassza őrlőgép kezelője
kakaómasszát létrehozó őrlőgép kezelője
kakaómassza készítő gép kezelője",
Occupation,http://data.europa.eu/esco/occupation/e1106f6d-81fc-44f8-af94-8b7d2763065c,3435,rendezőasszisztens,"segédrendező
színházi segédrendező
zenei rendezőasszisztens
zenei segédrendező
színházi rendezőasszisztens",
Occupation,http://data.europa.eu/esco/occupation/e11e5be4-49e7-48ac-8e0d-6d3ffd3dbcd0,5223,csemegeüzleti eladó,"fűszerüzleti eladó
gourmet bolti eladó",
Occupation,http://data.europa.eu/esco/occupation/e12f08fb-4748-4388-9489-b647df60332a,2142,vízenergia-mérnök,"vízerőműmérnök
vízenergetikai mérnök",
Occupation,http://data.europa.eu/esco/occupation/e1416610-ad08-4f37-8b46-9f99632a5c0f,7522,bútorasztalos,"famintaasztalos
bútorlapszabász
asztalos
mintakészítő asztalos",
Occupation,http://data.europa.eu/esco/occupation/e14548c8-c2b9-4ef8-8670-d5967d7ad804,2164,településtervező mérnök,"településmérnök
várostervező mérnök
településfejlesztő és -üzemeltető mérnök
település- és közlekedéstervező mérnök
településrendezési mérnök
várostervező építészmérnök",
